iso,period,exports,imports,net,exports_sa,exports_sa3m,imports_sa,imports_sa3m,net_sa,net_sa3m,exports_12m,imports_12m,net_12m
JPN,202310,7180815210.328831,3980630008.880604,3200185201.448227,6962539540.465818,6799091971.085036,4086515593.702071,3909258323.1949954,2876023946.763747,2889833647.890041,86131673372.29776,49042903918.96424,37088769453.33351
JPN,202311,7120630188.369243,4183233972.420728,2937396215.9485145,7273928219.907343,7065502723.147525,4069486883.833309,3852662252.0558114,3204441336.0740337,3212840471.0917134,85837491034.2038,48721407570.61049,37116083463.593315
JPN,202312,8263447463.765861,4252343770.5334015,4011103693.232459,7419572062.909909,7218679941.094357,3937947221.1895595,4031316566.2416463,3481624841.72035,3187363374.8527102,85733500813.76216,48272858552.28352,37460642261.47864
JPN,202401,6565866607.303185,3375087259.311794,3190779347.9913917,7361619770.282289,7351706684.366513,3849938033.7177243,3952457379.580198,3511681736.564564,3399249304.7863154,85899306746.47205,47726069985.507835,38173236760.9642
JPN,202402,6630197154.496505,3200832701.038006,3429364453.458499,7082230379.729518,7287807404.307239,3595484074.5756583,3794456443.1609807,3486746305.1538596,3493350961.146258,85543202509.16843,47349268705.967316,38193933803.20111
JPN,202403,8445095715.076629,3914473042.3814163,4530622672.695212,7493842421.077388,7312564190.363065,3897330737.9801645,3780917615.4245152,3596511683.0972233,3531646574.9385495,85612987248.3414,47375103308.38597,38237883939.95543
JPN,202404,7393819552.834329,3158757092.4317636,4235062460.402565,7364002592.183173,7313358464.330026,2919599634.727152,3470804815.7609916,4444402957.456021,3842553648.569034,85854979629.2932,46103277931.571976,39751701697.721214
JPN,202405,6920273573.892806,3498697523.830141,3421576050.062665,7774974806.005639,7544273273.088733,3532026963.7566905,3449652445.4880023,4242947842.2489486,4094620827.6007304,86561635791.66547,45201664185.77052,41359971605.89495
JPN,202406,7498008684.807782,4202639288.546798,3295369396.260984,7639827945.161963,7592935114.450259,3696723644.430572,3382783414.3048053,3943104300.7313914,4210151700.145454,86929225525.10735,45709601088.78648,41219624436.32086
JPN,202407,7792717246.1421585,3620365875.2119474,4172351370.930211,7695233163.5265465,7703345304.898049,3737390136.4021378,3655380248.196467,3957843027.1244087,4047965056.7015824,87679741191.8775,45199477433.97983,42480263757.89767
JPN,202408,8145472972.070554,3704728722.567071,4440744249.503483,8045924920.751209,7793662009.81324,3795902424.838553,3743338735.2237544,4250022495.9126563,4050323274.5894856,89278643183.30756,44690530735.61349,44588112447.69407
JPN,202409,8652230050.15981,4352357756.205512,4299872293.954297,8205995122.151498,7982384402.143085,4178408585.8901234,3903900382.376938,4027586536.2613745,4078484019.7661467,90608574419.24768,45444147013.359184,45164427405.888504
JPN,202410,8258337361.648279,3708631400.6409492,4549705961.00733,8062606468.7191725,8104842170.540627,3960455409.9597116,3978255473.5627956,4102151058.759461,4126586696.977831,91686096570.56714,45172148405.11952,46513948165.44761
JPN,202411,7545367280.668102,4009602869.83174,3535764410.8363624,7770100205.742239,8012900598.870969,3945662694.010731,4028175563.286855,3824437511.731508,3984725035.5841136,92110833662.86601,44998517302.53054,47112316360.33546
JPN,202412,8432983350.029205,4435439890.484501,3997543459.5447044,7645253023.853247,7825986566.104886,4132009889.0445724,4012709331.005005,3513243134.8086743,3813277235.099881,92280369549.12935,45181613422.48164,47098756126.647705
JPN,202501,6097312236.4927,3467108605.5734634,2630203630.919236,6748029045.839731,7387794091.811738,4129603400.4778514,4069091994.5110517,2618425645.36188,3318702097.3006864,91811815178.31886,45273634768.74331,46538180409.57555
JPN,202502,7490492923.693325,3677429731.290449,3813063192.402876,8097455196.953789,7496912422.215589,4004765359.1583724,4088792882.8935986,4092689837.7954164,3408119539.32199,92672110947.51569,45750231798.99576,46921879148.51993
JPN,202503,8737148723.037603,3907295490.977782,4829853232.059822,7621852419.829803,7489112220.87444,3665342768.426945,3933237176.0210557,3956509651.4028583,3555875044.8533845,92964163955.47665,45743054247.59212,47221109707.88454
JPN,202504,8049099773.526995,3690546563.177138,4358553210.349857,7774345625.016199,7831217747.266598,3294336680.792721,3654814936.126013,4480008944.223478,4176402811.140585,93619444176.16931,46274843718.337494,47344600457.83183
JPN,202505,6930081928.011047,4090861380.748911,2839220547.2621365,7825594329.391466,7740597458.079156,4173088490.1407156,3710922646.4534607,3652505839.2507505,4029674811.625695,93629252530.28755,46867007575.256256,46762244955.031296
JPN,202506,7634015854.12873,5166075209.979476,2467940644.149254,7912622153.738968,7837520702.715545,4368354034.511666,3945259735.1483674,3544268119.2273016,3892260967.5671773,93765259699.6085,47830443496.688934,45934816202.91957
JPN,202507,8033066507.820965,4168085478.1062,3864981029.7147646,7983985429.727954,7907400637.619462,4398879609.907784,4313440711.520055,3585105819.8201694,3593959926.099407,94005608961.28732,48378163099.58319,45627445861.704124
JPN,202508,7921255255.657052,4183526918.9389896,3737728336.7180624,7808301353.128789,7901636312.19857,4379183485.332669,4382139043.250707,3429117867.7961197,3519497268.9478636,93781391244.87381,48856961295.95511,44924429948.9187
JPN,202509,8394049112.325922,4413906295.732066,3980142816.593856,7937774629.243005,7910020470.699916,4297786299.143718,4358616464.7947235,3639988330.099287,3551404005.9051924,93523210307.03993,48918509835.48167,44604700471.558266
JPN,202510,8098930260.58035,3990245207.1459765,4108685053.4343734,7957349783.354718,7901141921.908837,4435748923.27181,4370906235.916066,3521600860.0829086,3530235685.992771,93363803205.972,49200123641.98669,44163679563.985306
JPN,202511,7802200374.553137,4519661071.735962,3282539302.817175,8099649325.760564,7998257912.786096,4506019835.112841,4413185019.176123,3593629490.647723,3585072893.609973,93620636299.85703,49710181843.890915,43910454455.96612
JPN,202512,8939835798.164776,4785465777.8666725,4154370020.2981033,8188272163.373782,8081757090.829688,4485048665.057355,4475605807.814002,3703223498.316427,3606151283.015686,94127488747.9926,50060207731.27309,44067281016.71952
JPN,202601,7475677656.943551,4827666592.716027,2648011064.227524,8162071726.660508,8149997738.598285,5988421637.323715,4993163379.164638,2173650089.336793,3156834359.433647,95505854168.44345,51420765718.41565,44085088450.02781
JPN,202602,7432571229.522583,4583772983.555907,2848798245.9666758,8124794156.983695,8158379349.005996,4826424890.267999,5099965064.216356,3298369266.7156963,3058414284.7896395,95447932474.2727,52327108970.68111,43120823503.591606
JPN,202603,9679968944.591597,5389119462.382808,4290849482.208789,8318801645.155405,8201889176.266536,4741360652.131072,5185402393.240929,3577440993.024333,3016486783.025607,96390752695.8267,53808932942.086136,42581819753.74057
JPN,202604,8972701111.237692,5524065688.211475,3448635423.0262165,8397898614.508636,8280498138.882579,4760727990.308306,4776171177.569125,3637170624.2003307,3504326961.3134537,97314354033.53741,55642452067.120476,41671901966.41693
KOR,201701,7421743997.123505,4730701882.839565,2691042114.2839394,8005077169.886447,,4851908236.514495,,3153168933.371952,,,,
KOR,201702,7585476082.737734,4370824247.505825,3214651835.231909,8418343529.379284,,4841610889.019657,,3576732640.359627,,,,
KOR,201703,8712718614.705685,5565207128.064276,3147511486.641409,8399041429.829814,8274154043.031848,4960228398.760319,4884582508.098157,3438813031.069495,3389571534.933691,,,
KOR,201704,8635070591.738901,4801901525.044456,3833169066.6944456,8811534767.052752,8542973242.087283,4893966862.304546,4898602050.028174,3917567904.748205,3644371192.0591087,,,
KOR,201705,8871875335.173843,5034566823.007229,3837308512.1666145,8900524112.493044,8703700103.125204,5130340510.011974,4994845257.025613,3770183602.4810696,3708854846.0995913,,,
KOR,201706,9168818459.832148,5873051300.71021,3295767159.1219378,9072764012.42064,8928274297.322145,5520785972.807224,5181697781.707915,3551978039.6134167,3746576515.61423,,,
KOR,201707,8997916321.962708,5296413911.573449,3701502410.3892584,9349895269.87493,9107727798.26287,5439171765.723691,5363432749.514297,3910723504.1512384,3744295048.7485743,,,
KOR,201708,9855246235.34008,5699266192.204339,4155980043.135741,9632444323.642237,9351701201.979269,5490915510.992654,5483624416.507855,4141528812.649583,3868076785.4714136,,,
KOR,201709,10875506469.253866,5473390108.970417,5402116360.283449,10148175071.777958,9710171555.098375,5377836296.672478,5435974524.46294,4770338775.10548,4274197030.635435,,,
KOR,201710,10676475212.596052,5101142153.753072,5575333058.84298,10131085974.411356,9970568456.610518,5287831584.5120325,5385527797.392388,4843254389.899323,4585040659.218129,,,
KOR,201711,10844132727.017694,5297976563.39814,5546156163.6195545,10212758606.525494,10164006550.904936,5599526790.340885,5421731557.175132,4613231816.184608,4742274993.729804,,,
KOR,201712,10864065089.63703,5719954665.785124,5144110423.851906,11150219667.837852,10498021416.258234,5453120306.75004,5446826227.200986,5697099361.087812,5051195189.057248,112509045137.11925,62964396502.8561,49544648634.263145
KOR,201801,10949113496.727163,5407916691.839617,5541196804.887547,11792504505.950163,11051827593.437838,5584454906.9264145,5545700668.00578,6208049599.023748,5506126925.432057,116036414636.7229,63641611311.856155,52394803324.866745
KOR,201802,10100607773.646599,5175487319.82996,4925120453.816639,11152463613.939322,11365062595.909113,5614055279.499081,5550543497.725179,5538408334.440241,5814519098.183934,118551546327.63177,64446274384.18029,54105271943.451485
KOR,201803,12287985141.743402,6440875017.302475,5847110124.4409275,11760805866.021217,11568591328.636902,5786168127.094388,5661559437.839961,5974637738.926829,5907031890.796941,122126812854.66948,65321942273.41849,56804870581.251
KOR,201804,11107288840.921707,5613835307.107029,5493453533.814678,11381158568.618317,11431476016.192953,5660612493.642576,5686945300.078682,5720546074.97574,5744530716.114271,124599031103.85228,66133876055.48106,58465155048.37124
KOR,201805,12294812979.128002,5219830677.606595,7074982301.521407,12306895518.022734,11816286650.88742,5269579231.30633,5572119950.681098,7037316286.716404,6244166700.206323,128021968747.80644,66319139910.08043,61702828837.72603
KOR,201806,12630228023.160099,5301494753.647111,7328733269.512988,12351750092.914072,12013268059.851707,5063718603.6354,5331303442.861436,7288031489.278672,6681964616.990272,131483378311.1344,65747583363.01733,65735794948.11708
KOR,201807,11935639013.625652,4841253876.614275,7094385137.011377,12263965078.924278,12307536896.620361,4899869155.171241,5077722330.037658,7364095923.753037,7229814566.582704,134421101002.79735,65292423328.05815,69128677674.7392
KOR,201808,12885975345.099424,5098338717.4900875,7787636627.609337,12619406075.466446,12411707082.43493,5075318659.988946,5012968806.265195,7544087415.4775,7398738276.169736,137451830112.5567,64691495853.3439,72760334259.2128
KOR,201809,14349608850.191917,5303848361.779046,9045760488.412872,13332377891.785032,12738583015.39192,5285816825.906139,5087001547.022109,8046561065.878893,7651581468.369811,140925932493.49475,64521954106.152534,76403978387.34222
KOR,201810,13239194019.087254,5125461296.163183,8113732722.92407,12805357837.346361,12919047268.19928,5299813865.347834,5220316450.414306,7505543971.998528,7698730817.784974,143488651299.98593,64546273248.562645,78942378051.4233
KOR,201811,12336084157.276278,4796011595.693908,7540072561.58237,12004890291.011576,12714208673.380991,5046142998.605223,5210591229.953065,6958747292.406353,7503617443.427926,144980602730.2445,64044308280.85841,80936294449.38612
KOR,201812,10441957374.977697,5568667143.474281,4873290231.503416,10563078086.105427,11791108738.154455,5202802025.252168,5182919629.735074,5360276060.853259,6608189108.419381,144558495015.5852,63893020758.54757,80665474257.03763
KOR,201901,9090719241.74859,4976958621.79785,4113760619.950741,9761780191.604315,10776582856.24044,5179417156.785995,5142787393.547795,4582363034.81832,5633795462.692645,142700100760.60663,63462062688.5058,79238038072.10081
KOR,201902,8304888444.703167,4171239072.4426374,4133649372.2605295,9132467658.131926,9819108645.280556,4446944352.704829,4943054511.580997,4685523305.427096,4876054133.699558,140904381431.66318,62457814441.11848,78446566990.54471
KOR,201903,10730727104.27417,5247571233.57471,5483155870.69946,10226017316.400045,9706755055.378761,4749173688.907596,4791845066.132807,5476843627.49245,4914909989.2459545,139347123394.19397,61264510657.39071,78082612736.80324
KOR,201904,10261433296.89397,5256540141.520725,5004893155.373245,10564967152.175196,9974484042.235722,5255624140.291983,4817247393.968136,5309343011.883213,5157236648.267586,138501267850.16623,60907215491.80441,77594052358.36182
KOR,201905,9387894069.488354,5237972797.204954,4149921272.2833996,9361110542.412498,10050698336.995913,5253113078.959122,5085970302.719566,4107997463.453377,4964728034.276346,135594348940.52658,60925357611.40276,74668991329.12381
KOR,201906,10016560145.041733,5158875702.823156,4857684442.218576,9666003768.99247,9864027154.52672,4995125972.593836,5167954397.281647,4670877796.398634,4696072757.245073,132980681062.40822,60782738560.57881,72197942501.82939
KOR,201907,9440150378.174725,5144076782.375328,4296073595.7993965,9568308974.472263,9531807761.959078,5138472406.28005,5128903819.277669,4429836568.192213,4402903942.681409,130485192426.95728,61085561466.33987,69399630960.61742
KOR,201908,9665661977.22046,4986499638.746631,4679162338.47383,9451234067.386784,9561848936.950506,5114478611.525541,5082692330.133142,4336755455.861242,4479156606.817364,127264879059.07831,60973722387.596405,66291156671.4819
KOR,201909,10291115214.090757,4899666013.002042,5391449201.088716,9508130314.133682,9509224451.997576,4940704504.658132,5064551840.82124,4567425809.475551,4444672611.176335,123206385422.97714,60569540038.819405,62636845384.15775
KOR,201910,10074194629.551424,5114117030.004266,4960077599.547158,9922369696.245285,9627244692.588583,5275312101.260118,5110165072.481263,4647057594.9851675,4517079620.10732,120041386033.44131,60558195772.660484,59483190260.78084
KOR,201911,9775422835.574188,4996094082.424885,4779328753.149303,9832994164.102926,9754498058.160631,5216980017.35192,5144332207.756722,4616014146.751006,4610165850.403909,117480724711.73923,60758278259.391464,56722446452.34777
KOR,201912,9868177238.92175,5375464199.300817,4492713039.620933,9820814799.694489,9858726220.014235,4922962438.116372,5138418185.576137,4897852361.578116,4720308034.438098,116906944575.68329,60565075315.217995,56341869260.46529
KOR,202001,9623062010.142336,5127613139.397121,4495448870.745214,10357126700.536442,10003645221.444618,5393124465.153005,5177688973.540432,4964002235.383437,4825956247.904186,117439287344.07703,60715729832.817276,56723557511.259766
